"Payer Name","PayorID"
"SCHNUCK MARKET, INC (WC)","J1560"
"SCHOOL BOARD OF BREVARD COUNTY, THE - WC","J3036"
"SCHOOL BOARD OF BREVARD COUNTY, THE - WC","J3036"
"SCHOOL SYSTEMS OF VIRGINIA, GSIA - WC","J3037"
"SCHOOL SYSTEMS OF VIRGINIA, GSIA - WC","J3037"
"SCHOOLS INSURANCE AUTHORITY (SIA) (WC)","J2325"
"SCHOOLS INSURANCE AUTHORITY (SIA) (WC)","J2325"
"SCHS ALTA POD BY MEDPOINT","MPM20"
"SCHWAN FOOD COMPANY, THE - WC","J3038"
"SCHWAN FOOD COMPANY, THE - WC","J3038"
"SCOTT & WHITE","TH002"
"SCOTT & WHITE HEALTHCARE","88030"
"SCOTTS MIRACLE-GRO COMPANY (WC)","J1049"
"SCOTTS MIRACLE-GRO COMPANY (WC)","J1049"
"SCOTTSDALE INSURANCE CO E&S (AUTO)","C1079"
"SCOTTSDALE INSURANCE CO E&S (AUTO)","C1079"
"SCREEN ACTORS GUILD (SAG AFTRA)","BC001"
"SCRIPPS HEALTH PLAN MSO","SHPM1"
"SCRIPPS HEALTH PLAN SERVICES","SHPS1"
"SEAGRAVES ISD (WC)","J2264"
"SEAGRAVES ISD (WC)","J2264"
"SEARS HOLDINGS CORPORATION - WC","J3040"
"SEARS HOLDINGS CORPORATION - WC","J3040"
"SEARS HOMETOWN AND OUTLET STORES - WC","J3041"
"SEARS HOMETOWN AND OUTLET STORES - WC","J3041"
"SEASIDE HEALTH PLAN","46187"
"SEATTLE GOODWILL INDUSTRIES - WC","J3042"
"SEATTLE GOODWILL INDUSTRIES - WC","J3042"
"SEATTLE SEAHAWKS (CONDUENT - FORMERLY BUNCH (WC)","J1435"
"SEAVIEW IPA","SVIPA"
"SECURE ADMINISTRATIVE SOLUTIONS (SAS) - ERA ONL","ECSAS"
"SECURE HEALTH","42561"
"SECURE HEALTH PLANS OF GA","28530"
"SECUREONE - ERA ONLY","ECSEO"
"SECUREONE BENEFIT ADMINISTRATORS","86242"
"SECURITAS SECURITY SERVICES USA, INC. - WC","J3043"
"SECURITAS SECURITY SERVICES USA, INC. - WC","J3043"
"SECURITY HEALTH PLAN","39045"
"SECURITY NATIONAL INSURANCE CORPORATION (WC)","J3694"
"SEDGWICK  - MONTANA STATE FUND  (WC)(ATTACHMENT)","C1005"
"SEDGWICK  - NCACC WORKER'S COMP (WC)(ATTACHMENT)","C1033"
"SEDGWICK  - NEW ALBERTSON'S INC (WC)(ATTACHMENT)","C1043"
"SEDGWICK  - NIBBI BROTHERS GENERAL CONTRACTORS (WC)(ATTACHMENT)","J2922"
"SEDGWICK  - NOVO NORDISK OCIP - (WC)(ATTACHMENT)","J2930"
"SEDGWICK  - NOVO NORDISK OCIP - (WC)(ATTACHMENT)","J2930"
"SEDGWICK (ACADEMY BUS CLAIMS) (AUTO)","C1105"
"SEDGWICK (ACADEMY BUS CLAIMS) (AUTO)","C1105"
"SEDGWICK - ALTAMED HEALTH SERV (WC)(ATTACHMENT","J2422"
"SEDGWICK - DELTA AIR LINES (WC)(ATTACHMENT","J2634"
"SEDGWICK - HOBBY LOBBY STORES, (WC)(ATTACHMENT","J2771"
"SEDGWICK - LUCENT INSURANCE (AUTO)","P2855"
"SEDGWICK - LUCENT INSURANCE LTD CAPTIVE - (WC)","J2855"
"SEDGWICK - METLIFE PROPERTY (AUTO)(ATTACHMENT","J3235"
"SEDGWICK - MUELLER WATER PRO (AUTO)(ATTACHMENT","J2897"
"SEDGWICK - NATIONAL GYPSUM(AUTO)(ATTACHMENT)","J2905"
"SEDGWICK - NC DEPARTMENT OF PU (WC)(ATTACHMENT)","W1032"
"SEDGWICK - NESTLE HOLDINGS, (AUTO)(ATTACHMENT)","C1037"
"SEDGWICK - NEW YORK & COMPANY (WC)(ATTACHMENT","J2919"
"SEDGWICK - PARK HOTELS AND RES (WC)(ATTACHMENT","J2949"
"SEDGWICK - PEPSICO - AUTO(ATTACHMENT)","J2958"
"SEDGWICK - PRECISION CASTPARTS (WC)(ATTACHMENT","J2981"
"SEDGWICK - PROVIDENCE HEALTH & (WC)(ATTACHMENT","J2985"
"SEDGWICK - SCRIPPS HEALTH - WC(ATTACHMENT","J3039"
"SEDGWICK - VERIZON COMMUNICATIONS - (AUTO) (ATTACHMENT)","A3156"
"SEDGWICK - VERIZON COMMUNICATIONS - WC (ATTACHMENT)","J3156"
"SEDGWICK - VERIZON WIRELESS - (AUTO) (ATTACHMENT)","A3157"
"SEDGWICK - VERIZON WIRELESS - (WC) (ATTACHMENT)","J3157"
"SEDGWICK CMS (WC)","TP097"
"SEDGWICK CMS (WC)","TP097"
"SEDGWICK MCO","J4426"
"SEDGWICK OCEAN STATE JOB LOT (WC)(ATTACHMENT","J2932"
"SEENO CONSTRUCTION (CHARTIS) (WC)","41556"
"SEENO HOMES (WC)","41556"
"SELA HEALTH CARE (WC)","41556"
"SELECT BENEFIT ADMINISTRATORS - ERA ONLY","ECSBA"
"SELECT BENEFITS ADMIN OF AMERICA","37282"
"SELECT ENERGY SERVICES - CORVEL (AUTO)","J1937"
"SELECT ENERGY SERVICES - CORVEL (AUTO)","J1937"
"SELECT ENERGY SERVICES - CORVEL (WC)","P1937"
"SELECT ENERGY SERVICES - CORVEL (WC)","P1937"
"SELECT HEALTH OF SC","23285"
"SELECT SENIOR CARE","HPN11"
"SELECT SERVICES (AUTO)","J3831"
"SELECT SERVICES (AUTO)","J3831"
"SELECT SERVICES (WC)","P3831"
"SELECT SERVICES (WC)","P3831"
"SELECT STAFFING (CONDUENT - FORMERLY BUNCH (WC)","J1446"
"SELECT STAFFING (CONDUENT - FORMERLY BUNCH (WC)","J1446"
"SELECTCARE","14"
"SELECTCARE OF TEXAS (HPN)","76045"
"SELECTHEALTH","SX107"
"SELECTHEALTH FORMERLY INTERMOUNTAIN HEALTH CARE","SELUT"
"SELECTIVE (WC)","12572"
"SELECTIVE (WC)","12572"
"SELECTIVE INSURANCE (AUTO)","C1077"
"SELECTIVE INSURANCE (AUTO)","C1077"
"SELF FUNDED PLANS INC","34131"
"SELF INSURED BENEFIT ADMINISTRATORS FL","59111"
"SELF INSURED FUND FOR FL FLORISTS AND NURSE (WC)","J1417"
"SELF INSURED PLANS","36404"
"SELF-INSURED FUND – MA (WC)","J1417"
"SELF-INSURED SCHOOLS OF CALIFORNIA (SISC) (WC)","J1520"
"SELF-INSURED SCHOOLS OF CALIFORNIA (SISC) (WC)","J1520"
"SELF-INSURED SECURITY FUND (SISF METRO) (WC)","J2382"
"SELF-INSURED SECURITY FUND (SISF METRO) (WC)","J2382"
"SELF-INSURED SECURITY FUND (SISF TRI-STAR) (WC)","J2383"
"SELF-INSURED SECURITY FUND (SISF TRI-STAR) (WC)","J2383"
"SELMAN AND COMPANY","52214"
"SELMAN BREITMAN (WC)","41556"
"SELMAN TRICARE SUPP","TRSEL"
"SEMINOLE TRIBE OF FLORIDA -CORVEL  (WC)(ATTACHMENT)","J2384"
"SEMPRA ENERGY/</br>EMPLOYEE CARE SERVICES (WC)","J1915"
"SEMPRA ENERGY/</br>EMPLOYEE CARE SERVICES (WC)","J1915"
"SENDERO-IDEALCARE","11440"
"SENECA FOODS CORPORATION - WC","J3044"
"SENECA FOODS CORPORATION - WC","J3044"
"SENIOR CARE PARTNERS","36390"
"SENIOR HEALTH PARTNERS","80141"
"SENIOR NETWORK HEALTH","15682"
"SENIOR WHOLE HEALTH OF MASSACHUSETTS","SWHMA"
"SENIOR WHOLE HEALTH OF NEW YORK","SWHNY"
"SENSIENT TECHNOLOGIES CORPORATION - WC","J3045"
"SENSIENT TECHNOLOGIES CORPORATION - WC","J3045"
"SENTARA FAMILYCARE-OPTIMA HEALTH","54154"
"SENTARA MENTAL HEALTH","5415M"
"SENTINEL INSURANCE COMPANY LTD (AUTO)","C1040"
"SENTINEL MANAGEMENT SERVICES","23249"
"SENTINEL SECURITY LIFE INSURANCE COMPANY","SSICO"
"SENTRY AUTO","C1033"
"SENTRY CASUALTY COMPANY (AUTO)","C1033"
"SENTRY CASUALTY COMPANY (WC)","J1417"
"SENTRY INSURANCE (WC)","J1417"
"SENTRY INSURANCE A MUTUAL COMPANY","39033"
"SENTRY INSURANCE A MUTUAL COMPANY (AUTO)","C1033"
"SENTRY INSURANCE A MUTUAL COMPANY (WC)","J1417"
"SENTRY SELECT INSURANCE COMPANY (AUTO)","C1033"
"SENTRY SELECT INSURANCE COMPANY (WC)","J1417"
"SEOUL MEDICAL GROUP","SMG01"
"SEQUIOA HEALTH IPA","AGL01"
"SERENDIB HEALTHWAYS","4YC01"
"SERITAGE GROWTH PROPERTIES - AUTO","J3221"
"SERITAGE GROWTH PROPERTIES - AUTO","J3221"
"SERVICE KING PAINT & BODY, LLC - CORVEL (AUTO)","J4087"
"SERVICE LLOYDS INSURANCE CO (AUTO)","J1593"
"SERVICE LLOYDS INSURANCE CO (AUTO)","J1593"
"SERVICE LLOYDS INSURANCE CO (WC)","P1593"
"SERVICE LLOYDS INSURANCE CO (WC)","P1593"
"SERVICE MANAGEMENT CORP (NTCA)","52120"
"SERVICE ONE MEDICAL - ERA ONLY","EC1ME"
"SEVEN CORNERS","25404"
"SFM MUTUAL INSURANCE CO (WC)(ATTACHMENT)","S1553"
"SFM MUTUAL INSURANCE COMPANY (EXCEPT CA) (WC)","J1553"
"SFM RISK SOLUTIONS (WC)","J1553"
"SGIC","11789"
"SHAMROCK FOODS - CORVEL (AUTO)","J2338"
"SHAMROCK FOODS - CORVEL (AUTO)","J2338"
"SHAMROCK FOODS - CORVEL (WC)","P2338"
"SHAMROCK FOODS - CORVEL (WC)","P2338"
"SHARE HEALTH MISSISSIPPI","SHMS1"
"SHARE HEALTHCARE","52876"
"SHARENET","SHN10"
"SHARP COMMUNITY MEDICAL GROUP.","SCMG1"
"SHARP HEALTH PLAN","SHP01"
"SHARP REES-STEALY MEDICAL GROUP","SRS83"
"SHARYLAND INDEPENDENT SCHOOL DISTRICT (WC)","41556"
"SHASTA ADMINISTRATIVE SERVICES","75280"
"SHAWS/</br>STARMARKET (CONDUENT - FORMERLY BUNCH (WC)","J1468"
"SHAWS/</br>STARMARKET (CONDUENT - FORMERLY BUNCH (WC)","J1468"
"SHEAKLEY UNICOMP - ERA ONLY","ECUNP"
"SHEET METAL WORKERS LOCAL 104","38238"
"SHEET METAL WORKERS LOCAL 36 - ERA ONLY","ECSHE"
"SHELTERED WORKSHOP INSURANCE OF MISSOURI  (AUTO)","J2282"
"SHELTERED WORKSHOP INSURANCE OF MISSOURI  (AUTO)","J2282"
"SHELTERED WORKSHOP INSURANCE OF MISSOURI -  (WC)","P2282"
"SHELTERED WORKSHOP INSURANCE OF MISSOURI -  (WC)","P2282"
"SHENANDOAH LIFE (ERA ONLY)","SHENL"
"SHEPPARD, MULLIN, RICHTER & HAMPTON LLP - W (WC)","J3046"
"SHEPPARD, MULLIN, RICHTER & HAMPTON LLP - W (WC)","J3046"
"SIEBA","3699"
"SIEMENS MEDICAL SOLUTIONS USA, INC. - WC","J3047"
"SIEMENS MEDICAL SOLUTIONS USA, INC. - WC","J3047"
"SIERRA HEALTH ENCOUNTERS","76342"
"SIERRA NEVADA MEMORIAL (WC)","41556"
"SIGNAL INSURANCE (AUTO)","J3792"
"SIGNAL INSURANCE (AUTO)","J3792"
"SIGNAL INSURANCE (WC)","P3792"
"SIGNAL INSURANCE (WC)","P3792"
"SIGNATURE ADVANTAGE","SA002"
"SIGNATURE ADVANTAGE - KY","SA001"
"SIGNIFICA BENEFIT SERVICES","ECSIG"
"SIIMPRA ADVANTAGE INC","SIM02"
"SIKA CORPORATION - CORVEL (AUTO)","J3338"
"SIKA CORPORATION - CORVEL (AUTO)","J3338"
"SIKA CORPORATION - CORVEL (WC)","P3338"
"SIKA CORPORATION - CORVEL (WC)","P3338"
"SILAC INSURANCE","30377"
"SILBERBERGER ENGN (WC)","41556"
"SILICON VALLEY MEDICAL DEVELOPMENT","S9637"
"SILVER STAR PACE","97691"
"SILVERADO SENIOR LIVING - CORVEL (AUTO)","J2177"
"SILVERADO SENIOR LIVING - CORVEL (AUTO)","J2177"
"SILVERADO SENIOR LIVING - CORVEL (WC)","P2177"
"SILVERADO SENIOR LIVING - CORVEL (WC)","P2177"
"SILVERBACK TPA","37228"
"SIMMONS FOODS - WC","J3048"
"SIMMONS FOODS - WC","J3048"
"SIMMS ISD","J4371"
"SIMON ROOFING AND SHEET METAL - WC","J3049"
"SIMON ROOFING AND SHEET METAL - WC","J3049"
"SIMPLY HEALTHCARE","SMPLY"
"SIMPRA ADVANTAGE","SIM01"
"SINCLAIR HEALTH PLAN","84076"
"SISCO","44827"
"SISCO (WC)(ATTACHMENT)","J1898"
"SIX FLAGS ENTERTAINMENT CORP","J4394"
"SIZEMORE, INC. - WC","J3050"
"SIZEMORE, INC. - WC","J3050"
"SKB CORPORATION (WC)","41556"
"SKECHERS USA, INC - CORVEL (AUTO)","J2365"
"SKECHERS USA, INC - CORVEL (AUTO)","J2365"
"SKF USA INC - CORVEL (AUTO)","J2178"
"SKF USA INC - CORVEL (AUTO)","J2178"
"SKF USA INC - CORVEL (WC)","P2178"
"SKF USA INC - CORVEL (WC)","P2178"
"SKY ZONE LLC - WC","J3051"
"SKY ZONE LLC - WC","J3051"
"SKYGEN USA, LLC (F.K.A. VESTICA HEALTHCARE, LLC)","TTUMD"
"SKYWEST AIRLINES, INC. - WC","J3052"
"SKYWEST AIRLINES, INC. - WC","J3052"
"SMART & FINAL - WC","J3053"
"SMART & FINAL STARR GC - WC","J3054"
"SMART & FINAL STARR GC - WC","J3054"
"SMART AND FINAL (WC)(ATTACHMENT)","J1824"
"SMITH ADMINISTRATORS","2057"
"SNAP-ON INCORPORATED (WC)","J1105"
"SNAP-ON INCORPORATED (WC)","J1105"
"SO CALIFORNIA CHILDRENS NETWORK","SYMED"
"SO. CALIFORNIA CHILDRENS HEALTHCARE NETWORK","ECMSO"
"SOCIETY INSURANCE (AUTO)","J2139"
"SOCIETY INSURANCE (AUTO)","J2139"
"SOCIETY INSURANCE (WC)","P2139"
"SOCIETY INSURANCE (WC)","P2139"
"SOLIDARITY HEALTHSHARE","77721"
"SOLIS INSURANCE","SOLIS"
"SOLSTICE BENEFITS, INC","76578"
"SOLVAY AMERICA INC (WC)","J1106"
"SOLVAY AMERICA INC (WC)","J1106"
"SOMOS EMBLEM (MEDICAID)","81336"
"SONDER HEALTH PLANS","A0339"
"SONEPAR USA HOLDINGS, INC - WC","J3055"
"SONEPAR USA HOLDINGS, INC - WC","J3055"
"SONIC AUTOMOTIVE, INC. - WC","J3056"
"SONIC AUTOMOTIVE, INC. - WC","J3056"
"SONOMA VALLEY HEALTHCARE DISTRICT (WC)","41556"
"SONOMA VALLEY HLTH (WC)","41556"
"SONY CORPORATION OF AMERICA (WC)","J2126"
"SONY CORPORATION OF AMERICA (WC)","J2126"
"SOUNDPATH HEALTH","42172"
"SOUTH CENTRAL PREFERRED PA","23266"
"SOUTH COAST AREA TRANSIT (CA) - CORVEL (AUTO)","J1731"
"SOUTH COAST AREA TRANSIT (CA) - CORVEL (AUTO)","J1731"
"SOUTH COAST AREA TRANSIT (CA) - CORVEL (WC)","P1731"
"SOUTH COAST AREA TRANSIT (CA) - CORVEL (WC)","P1731"
"SOUTH COUNTRY HEALTH ALLIANCE","81600"
"SOUTH DAKOTA BEHAVIORAL HEALTH STARS STATE FUND","STARS"
"SOUTH FLORIDA MUSCULOSKELETAL CARE","6294"
"SOUTH INDIANA HEALTH OPERATIONS - HMO","SX142"
"SOUTH PLAINS SCHOOL WC PROGRAM (WC)","J3951"
"SOUTH PLAINS SCHOOL WC PROGRAM (WC)","J3951"
"SOUTHEAST LEASING (PACKARD CLAIMS ADMINISTR (WC)","J1865"
"SOUTHEAST LEASING (PACKARD CLAIMS ADMINISTR (WC)","J1865"
"SOUTHEAST MICHIGAN PACE --- NEW","R3460"
"SOUTHEASTERN INDIANA HEALTH - SIHO","77153"
"SOUTHERN BENEFIT SERVICES (MULTIPLAN)","SBSMP"
"SOUTHERN CAL PHYSICIANS MANAGED CARE SERVICES","SCP01"
"SOUTHERN CALIFORNIA DAIRY INDUSTRY","BPA01"
"SOUTHERN CALIFORNIA EDISON (WC)","J1817"
"SOUTHERN CALIFORNIA EDISON (WC)","J1817"
"SOUTHERN COMPANY - WC","J3058"
"SOUTHERN COMPANY - WC","J3058"
"SOUTHERN GLAZER'S WINE & SPIRITS - WC","J3059"
"SOUTHERN GLAZER'S WINE & SPIRITS - WC","J3059"
"SOUTHERN TEXTILE RECYCLING, INC. (CA) - C (AUTO)","J1648"
"SOUTHERN TEXTILE RECYCLING, INC. (CA) - C (AUTO)","J1648"
"SOUTHERN TEXTILE RECYCLING, INC. (CA) - COR (WC)","P1648"
"SOUTHERN TEXTILE RECYCLING, INC. (CA) - COR (WC)","P1648"
"SOUTHLAND BENEFIT SOLUTIONS - ERA ONLY","ECSTH"
"SOUTHLAND SAN GABRIEL VALLEY MEDICAL GROUP, INC","PHM11"
"SOUTHWEST ADMININSTRATORS - CA & NV","SWSTA"
"SOUTHWEST AIRLINES (SWA) (WC)","J1233"
"SOUTHWEST AIRLINES (SWA) (WC)","J1233"
"SOUTHWEST GAS CORPORATION (WC)","41556"
"SOUTHWEST KEY - CORVEL (AUTO)","J3745"
"SOUTHWEST KEY - CORVEL (WC)","P3745"
"SOUTHWEST SERVICE ADMINISTRATORS","CX100"
"SOUTHWESTERN HEALTH RESOURCES","83245"
"SOUTHWESTERN HEALTH RESOURCES - ERA ONLY","ECSWR"
"SOUTHWESTERN HEALTH RESOURCES CLINICALLY INTEGR","RP085"
"SP+ - WC","J3060"
"SP+ - WC","J3060"
"SPACE EXPLORATION TECHNOLOGIES CORP - COR (AUTO)","J1990"
"SPACE EXPLORATION TECHNOLOGIES CORP - COR (AUTO)","J1990"
"SPACE EXPLORATION TECHNOLOGIES CORP - CORVE (WC)","P1990"
"SPACE EXPLORATION TECHNOLOGIES CORP - CORVE (WC)","P1990"
"SPARTA INSURANCE COMPANY (AUTO)","J4034"
"SPARTA INSURANCE COMPANY (AUTO)","J4034"
"SPARTA INSURANCE COMPANY (WC)","P4034"
"SPARTA INSURANCE COMPANY (WC)","P4034"
"SPARTANBURG STEEL PRODUCTS, INC - WC","J3061"
"SPARTANBURG STEEL PRODUCTS, INC - WC","J3061"
"SPECIAL AGENTS MUTUAL BENEFITS ASSOCIATION (SAM","62308"
"SPECIALTY COFFEE (WC)","41556"
"SPECTERA UNITEDHEALTHCARE VISION","773"
"SPENCER STUART ARM LTD.","38416"
"SPLASHLIGHT (WC)","J2270"
"SPLASHLIGHT (WC)","J2270"
"SPNET - INTEGRA GROUP (WC)","J4041"
"SPNET - INTEGRA GROUP (WC)","J4041"
"SPOKANE PUBLIC SCHOOL DISTRICT #81 - WC","J3062"
"SPOKANE PUBLIC SCHOOL DISTRICT #81 - WC","J3062"
"SPOONER'S WOODWORKS (WC)","41556"
"SPRING VALLEY (CORVEL) - WC","P1842"
"SPRING VALLEY MUTUAL - AUTO","C1120"
"SPRINGS – GA (WC)","J3832"
"SPRINGS – GA (WC)","J3832"
"SPROUTS FARMERS MARKET, INC. - CORVEL (AUTO)","J1850"
"SPROUTS FARMERS MARKET, INC. - CORVEL (AUTO)","J1850"
"SPROUTS FARMERS MARKET, INC. - CORVEL (WC)","P1850"
"SPROUTS FARMERS MARKET, INC. - CORVEL (WC)","P1850"
"SPRUCE GROVE INC - CORVEL (AUTO)","J3749"
"SPRUCE GROVE INC - CORVEL (AUTO)","J3749"
"SPRUCE GROVE INC - CORVEL (WC)","P3749"
"SPRUCE GROVE INC - CORVEL (WC)","P3749"
"SPS TECHNOLOGIES - WC","J3063"
"SPS TECHNOLOGIES - WC","J3063"
"SPX CORPORATION - WC","J3064"
"SPX CORPORATION - WC","J3064"
"SPX FLOW INC. - WC","J3065"
"SPX FLOW INC. - WC","J3065"
"SRS /</br> CARGILL, INC. - CORVEL (AUTO)","J1661"
"SRS /</br> CARGILL, INC. - CORVEL (AUTO)","J1661"
"SRS /</br> CARGILL, INC. - CORVEL (WC)","P1661"
"SRS /</br> CARGILL, INC. - CORVEL (WC)","P1661"
"SRT ADMINISTRATORS INC","86083"
"SSW HOLDING COMPANY, INC. - WC","J3066"
"SSW HOLDING COMPANY, INC. - WC","J3066"
"ST BARNABAS HEALTH PLAN","22240"
"ST FRANCIS - HCLA BY MEDPOINT","MPM30"
"ST FRANCIS IPA","APP01"
"ST JAMES PHO","11158"
"ST JOSEPH HERITAGE HEALTHCARE","STJOE"
"ST MARYS IPA","SMIPA"
"ST PAUL INSURANCE (WC)","J1926"
"ST PAUL INSURANCE (WC)","J1926"
"ST. CATHERINE HOSPITAL PHO - MDWISE","35199"
"ST. GEORGE TRUCKING & WAREHOUSE, INC. - A (AUTO)","J3219"
"ST. GEORGE TRUCKING & WAREHOUSE, INC. - A (AUTO)","J3219"
"ST. JOSEPH HEALTH - WC","J3067"
"ST. JOSEPH HEALTH - WC","J3067"
"ST. JOSEPH'S HEALTHCARE SYSTEM - WC","J3068"
"ST. JOSEPH'S HEALTHCARE SYSTEM - WC","J3068"
"ST. JUDE CHILDREN'S RESEARCH HOSPITAL - WC","J3069"
"ST. JUDE CHILDREN'S RESEARCH HOSPITAL - WC","J3069"
"ST. MARGARET MERCY HEALTHCARE CENTERS - MDWISE","35199"
"ST. ROSE HOSPITAL (WC)","41556"
"STAFFMARK (AUTO)","J4002"
"STAFFMARK (AUTO)","J4002"
"STAFFMARK (WC)","P4002"
"STAFFMARK (WC)","P4002"
"STANDARD & PREFERRED INSURANCE COMPANY -  (AUTO)","J4039"
"STANDARD & PREFERRED INSURANCE COMPANY -  (AUTO)","J4039"
"STANDARD & PREFERRED INSURANCE COMPANY - CO (WC)","P4039"
"STANDARD & PREFERRED INSURANCE COMPANY - CO (WC)","P4039"
"STANDARD FORWARDING (VIA EMC RISK SERVICES) (WC)","J1118"
"STANDARD FRUIT & VEG (WC)","41556"
"STANDARD LIFE AND ACCIDENT INSURANCE COMPANY","73099"
"STANFORD HEALTH - ERA ONLY","ECSFH"
"STANFORD UNIVERSITY HOSPITAL AND CLINICS (WC)","J4179"
"STANFORD UNIVERSITY HOSPITAL AND CLINICS -","J3070"
"STANLEY BLACK & DECKER - WC","J3071"
"STANLEY BLACK & DECKER - WC","J3071"
"STANLEY STEEMER INTERNATIONAL INC - CORVE (AUTO)","J1939"
"STANLEY STEEMER INTERNATIONAL INC - CORVE (AUTO)","J1939"
"STANLEY STEEMER INTERNATIONAL INC - CORVEL (WC)","P1939"
"STANLEY STEEMER INTERNATIONAL INC - CORVEL (WC)","P1939"
"STANT CORPORATION (WC)","J1107"
"STANT CORPORATION (WC)","J1107"
"STAPLES INC (WC)","J4206"
"STAR TRANSPORT LLC (WC)","J3809"
"STAR TRANSPORT LLC (WC)","J3809"
"STARBUCKS COFFEE COMPANY - WC","J3072"
"STARBUCKS COFFEE COMPANY - WC","J3072"
"STARMARK","61425"
"STARR AVIATION AGENCY INCORPORATED - WC","J3073"
"STARR AVIATION AGENCY INCORPORATED - WC","J3073"
"STARR AVIATION PRE-AWARD 1 - WC","J3074"
"STARR AVIATION PRE-AWARD 1 - WC","J3074"
"STARR AVIATION PRE-AWARD 2 - WC","J3075"
"STARR AVIATION PRE-AWARD 2 - WC","J3075"
"STARR AVIATION PRE-AWARD 3 - WC","J3076"
"STARR AVIATION PRE-AWARD 3 - WC","J3076"
"STARR AVIATION PRE-AWARD 4 - WC","J3077"
"STARR AVIATION PRE-AWARD 4 - WC","J3077"
"STARR COMPANIES - WC","J3078"
"STARR COMPANIES - WC","J3078"
"STARR RESTAURANT ORGANIZATION, LP - WC","J3079"
"STARR RESTAURANT ORGANIZATION, LP - WC","J3079"
"STATE AUTO MUTUAL INSURANCE COMPANY - COR (AUTO)","J1966"
"STATE AUTO MUTUAL INSURANCE COMPANY - COR (AUTO)","J1966"
"STATE COMP INS FUND (SCIF) (WC)(ATTACHMENT)","35076"
"STATE EMPLOYEES GROUP BENEFITS PRG","72087"
"STATE FARM  (CASUALTY & PROPERTY CLAIMS)","31059"
"STATE FARM - AUTO ONLY (AUTO)(ATTACHMENT)","J1548"
"STATE FARM GROUP MEDICAL HEALTH INS","31053"
"STATE FARM WC ONLY (WC)(ATTACHMENT)","J3349"
"STATE OF IOWA - WC","J3080"
"STATE OF IOWA - WC","J3080"
"STATE OF MINNESOTA DOER","J1555"
"STATE OF NEVADA PEB - ERA ONLY","ECSNV"
"STATE OF NORTH CAROLINA - CORVEL (AUTO)","J1659"
"STATE OF NORTH CAROLINA - CORVEL (AUTO)","J1659"
"STATE OF NORTH CAROLINA - CORVEL (WC)","P1659"
"STATE OF NORTH CAROLINA - CORVEL (WC)","P1659"
"STATE OF OREGON BANKRUPT EMPLOYERS - WC","J3081"
"STATE OF OREGON BANKRUPT EMPLOYERS - WC","J3081"
"STATE OF OREGON DBCS DECERTIFIED SIGS - WC","J3082"
"STATE OF OREGON DBCS DECERTIFIED SIGS - WC","J3082"
"STATE OF OREGON/</br>DCBS, NON-COMPLYING EMPL - (WC)","J3083"
"STATE OF OREGON/</br>DCBS, NON-COMPLYING EMPL - (WC)","J3083"
"STATE OF RHODE ISLAND (WC)","J1234"
"STATE OF TENNESSEE - CORVEL (WC)","J2267"
"STATE OF TENNESSEE - CORVEL (WC)","J2267"
"STATE OF TEXAS DENTAL PLAN","57254"
"STATE OF VERMONT - CORVEL (WC)(ATTACHMENT)","E4105"
"STATE OF WYOMING (AUTO)","J2179"
"STATE OF WYOMING (AUTO)","J2179"
"STATE OF WYOMING (WC)","P2179"
"STATE OF WYOMING (WC)","P2179"
"STATE OFFICE OF RISK MANAGEMENT (AUTO)","J1418"
"STATE OFFICE OF RISK MANAGEMENT (AUTO)","J1418"
"STATE OFFICE OF RISK MANAGEMENT (WC)","P1418"
"STATE OFFICE OF RISK MANAGEMENT (WC)","P1418"
"STATE SELF INSURANCE FUND - KDHE (WC)","J2220"
"STATE SELF INSURANCE FUND - KDHE (WC)","J2220"
"STATE TRUST GROUP","42162"
"STATER BROS MARKETS - WC","J3084"
"STATER BROS MARKETS - WC","J3084"
"STATEWIDE INSURANCE FUND (WC)","J3937"
"STATEWIDE INSURANCE FUND (WC)","J3937"
"STATUS, INC. (WC)","J2215"
"STATUS, INC. (WC)","J2215"
"STE. MICHELLE WINE ESTATES - WC","J3085"
"STE. MICHELLE WINE ESTATES - WC","J3085"
"STEADPOINT GROUP /</br> BENCHMARK INSURANCE COMP (WC)","J3992"
"STEADPOINT GROUP /</br> BENCHMARK INSURANCE COMP (WC)","J3992"
"STEADPOINT GROUP /</br> STEADPOINT INSURANCE COM (WC)","J3993"
"STEADPOINT GROUP /</br> STEADPOINT INSURANCE COM (WC)","J3993"
"STEELCASE, INC. - WC","J3086"
"STEELCASE, INC. - WC","J3086"
"STERICYCLE - WC","J3087"
"STERICYCLE - WC","J3087"
"STERLING LIFE - ERA ONLY","ECSTE"
"STERLING MEDICARE ADVANTAGE","67829"
"STERLING OPTION 1","91151"
"STI HOLDINGS, INC. - CORVEL (WC)","J3323"
"STI HOLDINGS, INC. - CORVEL (WC)","J3323"
"STILLWATER INS (AUTO)","C1127"
"STIMSON LUMBER COMPANY - MT, OR, WA (WC)","41556"
"STIRLING AND STIRLING","6089"
"STITCH FIX INC (WC)","J4196"
"STM INDUSTRIES INC - WC","J3088"
"STM INDUSTRIES INC - WC","J3088"
"STONE TRUST (WC)","J2213"
"STONE TRUST (WC)","J2213"
"STONER AND ASSOCIATES OH","31121"
"STONES RIVER IPA-HIPA-AMERIVANTAGE","75126"
"STONINGTON C. CLUB (WC)","41556"
