Payer Name_MDOnline,PayorID,Payer Name_ChangeHealthcare
SUNSHINE HEALTH ADVANTAGE,68069,Ambetter from Managed Health Services
SUNSHINE HEALTH ADVANTAGE,68069,Ambetter from Managed Health Services
SUNSHINE HEALTH ADVANTAGE,68069,Ambetter from Peach State Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Ambetter from Peach State Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Ambetter from Sunshine Health
SUNSHINE HEALTH ADVANTAGE,68069,Ambetter from Sunshine Health
SUNSHINE HEALTH ADVANTAGE,68069,Ambetter from Superior Health
SUNSHINE HEALTH ADVANTAGE,68069,Ambetter from Superior Health
SUNSHINE HEALTH ADVANTAGE,68069,Ambetter of Arkansas
SUNSHINE HEALTH ADVANTAGE,68069,Ambetter of Arkansas
SUNSHINE HEALTH ADVANTAGE,68069,Arizona Cenpatico Behavioral Health
SUNSHINE HEALTH ADVANTAGE,68069,Bridgeway Arizona
SUNSHINE HEALTH ADVANTAGE,68069,Bridgeway Arizona
SUNSHINE HEALTH ADVANTAGE,68069,Bridgeway Arizona
SUNSHINE HEALTH ADVANTAGE,68069,Bridgeway Arizona
SUNSHINE HEALTH ADVANTAGE,68069,Buckeye Community Health
SUNSHINE HEALTH ADVANTAGE,68069,Buckeye Community Health
SUNSHINE HEALTH ADVANTAGE,68069,Buckeye Community Health
SUNSHINE HEALTH ADVANTAGE,68069,Buckeye Community Health
SUNSHINE HEALTH ADVANTAGE,68069,California Health and Wellness
SUNSHINE HEALTH ADVANTAGE,68069,CeltiCare
SUNSHINE HEALTH ADVANTAGE,68069,CeltiCare
SUNSHINE HEALTH ADVANTAGE,68069,CeltiCare
SUNSHINE HEALTH ADVANTAGE,68069,CeltiCare
SUNSHINE HEALTH ADVANTAGE,68069,Centene LA Healthcare Connection
SUNSHINE HEALTH ADVANTAGE,68069,Centene LA Healthcare Connection
SUNSHINE HEALTH ADVANTAGE,68069,Coordinated Care Washington
SUNSHINE HEALTH ADVANTAGE,68069,Florida Cenpatico Behavioral Health
SUNSHINE HEALTH ADVANTAGE,68069,Georgia Cenpatico Behavioral Health
SUNSHINE HEALTH ADVANTAGE,68069,Granite State Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Granite State Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Home State Health Plan Missouri
SUNSHINE HEALTH ADVANTAGE,68069,IlliniCare
SUNSHINE HEALTH ADVANTAGE,68069,IlliniCare
SUNSHINE HEALTH ADVANTAGE,68069,IlliniCare Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Illinois Cenpatico Behavioral Health
SUNSHINE HEALTH ADVANTAGE,68069,Indiana Cenpatico Behavioral Health
SUNSHINE HEALTH ADVANTAGE,68069,Integrated Mental Health Services Texas
SUNSHINE HEALTH ADVANTAGE,68069,KS - Sunflower State Health
SUNSHINE HEALTH ADVANTAGE,68069,KS - Sunflower State Health
SUNSHINE HEALTH ADVANTAGE,68069,Kentucky Spirit Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Kentucky Spirit Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Louisiana Healthcare
SUNSHINE HEALTH ADVANTAGE,68069,Louisiana Healthcare
SUNSHINE HEALTH ADVANTAGE,68069,Louisiana Healthcare Connections
SUNSHINE HEALTH ADVANTAGE,68069,Louisiana Healthcare Connections
SUNSHINE HEALTH ADVANTAGE,68069,MO - Missouri Home State Health Care
SUNSHINE HEALTH ADVANTAGE,68069,MO - Missouri Home State Health Care
SUNSHINE HEALTH ADVANTAGE,68069,Magnolia
SUNSHINE HEALTH ADVANTAGE,68069,Magnolia
SUNSHINE HEALTH ADVANTAGE,68069,Magnolia Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Managed Health Services Indiana
SUNSHINE HEALTH ADVANTAGE,68069,Managed Health Services Indiana (Medicaid HMO)
SUNSHINE HEALTH ADVANTAGE,68069,Managed Health Services Indiana (Medicaid HMO)
SUNSHINE HEALTH ADVANTAGE,68069,Managed Health Services Indiana (Medicaid HMO)
SUNSHINE HEALTH ADVANTAGE,68069,Managed Health Services Wisconsin
SUNSHINE HEALTH ADVANTAGE,68069,Managed Health Services Wisconsin
SUNSHINE HEALTH ADVANTAGE,68069,Managed Health Services Wisconsin
SUNSHINE HEALTH ADVANTAGE,68069,Managed Health Services Wisconsin
SUNSHINE HEALTH ADVANTAGE,68069,Michigan Fidelis Secure Care
SUNSHINE HEALTH ADVANTAGE,68069,Michigan Fidelis Secure Care
SUNSHINE HEALTH ADVANTAGE,68069,Michigan Fidelis Secure Care
SUNSHINE HEALTH ADVANTAGE,68069,Michigan Fidelis Secure Care
SUNSHINE HEALTH ADVANTAGE,68069,Nebraska Total Care
SUNSHINE HEALTH ADVANTAGE,68069,Nebraska Total Care
SUNSHINE HEALTH ADVANTAGE,68069,New Hampshire Healthy Families
SUNSHINE HEALTH ADVANTAGE,68069,Peach State Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Peach State Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Peach State Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Silver Summit Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Silver Summit Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Sunflower State Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Sunshine State Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Sunshine State Health Plan
SUNSHINE HEALTH ADVANTAGE,68069,Superior Health Plan Texas
SUNSHINE HEALTH ADVANTAGE,68069,Superior Health Plan Texas
SUNSHINE HEALTH ADVANTAGE,68069,Superior Health Plan Texas
SUNSHINE HEALTH ADVANTAGE,68069,Trillium Medicaid
SUNSHINE HEALTH ADVANTAGE,68069,Trillium Medicaid
SUNSHINE HEALTH ADVANTAGE,68069,Trillium Medicare 2016
SUNSHINE HEALTH ADVANTAGE,68069,Trillium Medicare 2016
SUNSHINE HEALTH ADVANTAGE,68069,WA - Washington Coordinated Care
SUNSHINE HEALTH ADVANTAGE,68069,WA - Washington Coordinated Care
SUNSHINE HEALTH AMBETTER,68069,Absolute Total Care
SUNSHINE HEALTH AMBETTER,68069,Absolute Total Care
SUNSHINE HEALTH AMBETTER,68069,Absolute Total Care
SUNSHINE HEALTH AMBETTER,68069,Advantage by Bridgeway Health Solutions
SUNSHINE HEALTH AMBETTER,68069,Advantage by Bridgeway Health Solutions
SUNSHINE HEALTH AMBETTER,68069,Advantage by Buckeye Community Health Plan
SUNSHINE HEALTH AMBETTER,68069,Advantage by Buckeye Community Health Plan
SUNSHINE HEALTH AMBETTER,68069,Advantage by Managed Health Services
SUNSHINE HEALTH AMBETTER,68069,Advantage by Managed Health Services
SUNSHINE HEALTH AMBETTER,68069,Advantage by Peach State
SUNSHINE HEALTH AMBETTER,68069,Advantage by Peach State
SUNSHINE HEALTH AMBETTER,68069,Advantage by Sunshine State
SUNSHINE HEALTH AMBETTER,68069,Advantage by Sunshine State
SUNSHINE HEALTH AMBETTER,68069,Advantage by Superior HealthPlan
SUNSHINE HEALTH AMBETTER,68069,Advantage by Superior HealthPlan
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Buckeye Community Health Plan
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Buckeye Community Health Plan
SUNSHINE HEALTH AMBETTER,68069,Ambetter from CeltiCare Health Plan
SUNSHINE HEALTH AMBETTER,68069,Ambetter from CeltiCare Health Plan
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Magnolia Health
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Magnolia Health
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Managed Health Services
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Managed Health Services
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Peach State Health Plan
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Peach State Health Plan
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Sunshine Health
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Sunshine Health
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Superior Health
SUNSHINE HEALTH AMBETTER,68069,Ambetter from Superior Health
SUNSHINE HEALTH AMBETTER,68069,Ambetter of Arkansas
SUNSHINE HEALTH AMBETTER,68069,Ambetter of Arkansas
SUNSHINE HEALTH AMBETTER,68069,Arizona Cenpatico Behavioral Health
SUNSHINE HEALTH AMBETTER,68069,Bridgeway Arizona
SUNSHINE HEALTH AMBETTER,68069,Bridgeway Arizona
SUNSHINE HEALTH AMBETTER,68069,Bridgeway Arizona
SUNSHINE HEALTH AMBETTER,68069,Bridgeway Arizona
SUNSHINE HEALTH AMBETTER,68069,Buckeye Community Health
SUNSHINE HEALTH AMBETTER,68069,Buckeye Community Health
SUNSHINE HEALTH AMBETTER,68069,Buckeye Community Health
SUNSHINE HEALTH AMBETTER,68069,Buckeye Community Health
SUNSHINE HEALTH AMBETTER,68069,California Health and Wellness
SUNSHINE HEALTH AMBETTER,68069,CeltiCare
SUNSHINE HEALTH AMBETTER,68069,CeltiCare
SUNSHINE HEALTH AMBETTER,68069,CeltiCare
SUNSHINE HEALTH AMBETTER,68069,CeltiCare
SUNSHINE HEALTH AMBETTER,68069,Centene LA Healthcare Connection
SUNSHINE HEALTH AMBETTER,68069,Centene LA Healthcare Connection
SUNSHINE HEALTH AMBETTER,68069,Coordinated Care Washington
SUNSHINE HEALTH AMBETTER,68069,Florida Cenpatico Behavioral Health
SUNSHINE HEALTH AMBETTER,68069,Georgia Cenpatico Behavioral Health
SUNSHINE HEALTH AMBETTER,68069,Granite State Health Plan
SUNSHINE HEALTH AMBETTER,68069,Granite State Health Plan
SUNSHINE HEALTH AMBETTER,68069,Home State Health Plan Missouri
SUNSHINE HEALTH AMBETTER,68069,IlliniCare
SUNSHINE HEALTH AMBETTER,68069,IlliniCare
SUNSHINE HEALTH AMBETTER,68069,IlliniCare Health Plan
SUNSHINE HEALTH AMBETTER,68069,Illinois Cenpatico Behavioral Health
SUNSHINE HEALTH AMBETTER,68069,Indiana Cenpatico Behavioral Health
SUNSHINE HEALTH AMBETTER,68069,Integrated Mental Health Services Texas
SUNSHINE HEALTH AMBETTER,68069,KS - Sunflower State Health
SUNSHINE HEALTH AMBETTER,68069,KS - Sunflower State Health
SUNSHINE HEALTH AMBETTER,68069,Kentucky Spirit Health Plan
SUNSHINE HEALTH AMBETTER,68069,Kentucky Spirit Health Plan
SUNSHINE HEALTH AMBETTER,68069,Louisiana Healthcare
SUNSHINE HEALTH AMBETTER,68069,Louisiana Healthcare
SUNSHINE HEALTH AMBETTER,68069,Louisiana Healthcare Connections
SUNSHINE HEALTH AMBETTER,68069,Louisiana Healthcare Connections
SUNSHINE HEALTH AMBETTER,68069,MO - Missouri Home State Health Care
SUNSHINE HEALTH AMBETTER,68069,MO - Missouri Home State Health Care
SUNSHINE HEALTH AMBETTER,68069,Magnolia
SUNSHINE HEALTH AMBETTER,68069,Magnolia
SUNSHINE HEALTH AMBETTER,68069,Magnolia Health Plan
SUNSHINE HEALTH AMBETTER,68069,Managed Health Services Indiana
SUNSHINE HEALTH AMBETTER,68069,Managed Health Services Indiana (Medicaid HMO)
SUNSHINE HEALTH AMBETTER,68069,Managed Health Services Indiana (Medicaid HMO)
SUNSHINE HEALTH AMBETTER,68069,Managed Health Services Indiana (Medicaid HMO)
SUNSHINE HEALTH AMBETTER,68069,Managed Health Services Wisconsin
SUNSHINE HEALTH AMBETTER,68069,Managed Health Services Wisconsin
SUNSHINE HEALTH AMBETTER,68069,Managed Health Services Wisconsin
SUNSHINE HEALTH AMBETTER,68069,Managed Health Services Wisconsin
SUNSHINE HEALTH AMBETTER,68069,Michigan Fidelis Secure Care
SUNSHINE HEALTH AMBETTER,68069,Michigan Fidelis Secure Care
SUNSHINE HEALTH AMBETTER,68069,Michigan Fidelis Secure Care
SUNSHINE HEALTH AMBETTER,68069,Michigan Fidelis Secure Care
SUNSHINE HEALTH AMBETTER,68069,Nebraska Total Care
SUNSHINE HEALTH AMBETTER,68069,Nebraska Total Care
SUNSHINE HEALTH AMBETTER,68069,New Hampshire Healthy Families
SUNSHINE HEALTH AMBETTER,68069,Peach State Health Plan
SUNSHINE HEALTH AMBETTER,68069,Peach State Health Plan
SUNSHINE HEALTH AMBETTER,68069,Peach State Health Plan
SUNSHINE HEALTH AMBETTER,68069,Silver Summit Health Plan
SUNSHINE HEALTH AMBETTER,68069,Silver Summit Health Plan
SUNSHINE HEALTH AMBETTER,68069,Sunflower State Health Plan
SUNSHINE HEALTH AMBETTER,68069,Sunshine State Health Plan
SUNSHINE HEALTH AMBETTER,68069,Sunshine State Health Plan
SUNSHINE HEALTH AMBETTER,68069,Superior Health Plan Texas
SUNSHINE HEALTH AMBETTER,68069,Superior Health Plan Texas
SUNSHINE HEALTH AMBETTER,68069,Superior Health Plan Texas
SUNSHINE HEALTH AMBETTER,68069,Trillium Medicaid
SUNSHINE HEALTH AMBETTER,68069,Trillium Medicaid
SUNSHINE HEALTH AMBETTER,68069,Trillium Medicare 2016
SUNSHINE HEALTH AMBETTER,68069,Trillium Medicare 2016
SUNSHINE HEALTH AMBETTER,68069,WA - Washington Coordinated Care
SUNSHINE HEALTH AMBETTER,68069,WA - Washington Coordinated Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Absolute Total Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Absolute Total Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Absolute Total Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Bridgeway Health Solutions
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Bridgeway Health Solutions
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Buckeye Community Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Buckeye Community Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Managed Health Services
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Managed Health Services
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Peach State
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Peach State
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Sunshine State
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Sunshine State
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Superior HealthPlan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Advantage by Superior HealthPlan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Buckeye Community Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Buckeye Community Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from CeltiCare Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from CeltiCare Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Magnolia Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Magnolia Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Managed Health Services
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Managed Health Services
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Peach State Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Peach State Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Sunshine Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Sunshine Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Superior Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter from Superior Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter of Arkansas
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Ambetter of Arkansas
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Arizona Cenpatico Behavioral Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Bridgeway Arizona
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Bridgeway Arizona
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Bridgeway Arizona
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Bridgeway Arizona
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Buckeye Community Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Buckeye Community Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Buckeye Community Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Buckeye Community Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,California Health and Wellness
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,CeltiCare
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,CeltiCare
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,CeltiCare
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,CeltiCare
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Centene LA Healthcare Connection
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Centene LA Healthcare Connection
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Coordinated Care Washington
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Florida Cenpatico Behavioral Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Georgia Cenpatico Behavioral Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Granite State Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Granite State Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Home State Health Plan Missouri
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,IlliniCare
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,IlliniCare
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,IlliniCare Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Illinois Cenpatico Behavioral Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Indiana Cenpatico Behavioral Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Integrated Mental Health Services Texas
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,KS - Sunflower State Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,KS - Sunflower State Health
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Kentucky Spirit Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Kentucky Spirit Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Louisiana Healthcare
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Louisiana Healthcare
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Louisiana Healthcare Connections
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Louisiana Healthcare Connections
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,MO - Missouri Home State Health Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,MO - Missouri Home State Health Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Magnolia
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Magnolia
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Magnolia Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Managed Health Services Indiana
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Managed Health Services Indiana (Medicaid HMO)
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Managed Health Services Indiana (Medicaid HMO)
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Managed Health Services Indiana (Medicaid HMO)
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Managed Health Services Wisconsin
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Managed Health Services Wisconsin
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Managed Health Services Wisconsin
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Managed Health Services Wisconsin
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Michigan Fidelis Secure Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Michigan Fidelis Secure Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Michigan Fidelis Secure Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Michigan Fidelis Secure Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Nebraska Total Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Nebraska Total Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,New Hampshire Healthy Families
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Peach State Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Peach State Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Peach State Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Silver Summit Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Silver Summit Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Sunflower State Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Sunshine State Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Sunshine State Health Plan
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Superior Health Plan Texas
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Superior Health Plan Texas
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Superior Health Plan Texas
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Trillium Medicaid
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Trillium Medicaid
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Trillium Medicare 2016
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,Trillium Medicare 2016
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,WA - Washington Coordinated Care
SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY,68069,WA - Washington Coordinated Care
SUPERIOR POINT (AKA MINNESOTA WORKERS COMPE (WC),J1553,SFM Mutual Insurance Company
SUPERIOR POINT (AKA MINNESOTA WORKERS COMPE (WC),J1553,SFM Mutual Insurance Company
SUPERIOR POINT (AKA MINNESOTA WORKERS COMPE (WC),J1553,SFM Mutual Insurance Company
SUPERIOR POINT (AKA MINNESOTA WORKERS COMPE (WC),J1553,SFM Mutual Insurance Company
SUPERIOR POINT (AKA MINNESOTA WORKERS COMPE (WC),J1553,SFM Mutual Insurance Company
SUPERIOR POINT (AKA MINNESOTA WORKERS COMPE (WC),J1553,SFM Mutual Insurance Company
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Absolute Total Care
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Absolute Total Care
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Absolute Total Care
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Bridgeway Health Solutions
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Bridgeway Health Solutions
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Buckeye Community Health Plan
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Buckeye Community Health Plan
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Managed Health Services
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Managed Health Services
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Peach State
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Peach State
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Sunshine State
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Sunshine State
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Superior HealthPlan
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Advantage by Superior HealthPlan
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Buckeye Community Health Plan
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Buckeye Community Health Plan
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from CeltiCare Health Plan
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from CeltiCare Health Plan
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Magnolia Health
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Magnolia Health
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Managed Health Services
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Managed Health Services
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Peach State Health Plan
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Peach State Health Plan
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Sunshine Health
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Sunshine Health
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Superior Health
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter from Superior Health
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter of Arkansas
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Ambetter of Arkansas
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Arizona Cenpatico Behavioral Health
SUPERIOR STAR - MEDICAL CLAIMS ONLY,68069,Bridgeway Arizona
